 x33     DHE-RSA-AES128-SHA             DH         AES        128         TLS_DHE_RSA_WITH_AES_128_CBC_SHA                  
 x32     DHE-DSS-AES128-SHA             DH         AES        128         TLS_DHE_DSS_WITH_AES_128_CBC_SHA                  
 x31     DH-RSA-AES128-SHA              DH/RSA     AES        128         TLS_DH_RSA_WITH_AES_128_CBC_SHA                   
 x30     DH-DSS-AES128-SHA              DH/DSS     AES        128         TLS_DH_DSS_WITH_AES_128_CBC_SHA                   
 x2f     AES128-SHA                     RSA        AES        128         TLS_RSA_WITH_AES_128_CBC_SHA                      
 x2e     RSA-PSK-NULL-SHA               RSAPSK     None       None        TLS_RSA_PSK_WITH_NULL_SHA                         
 x2d     DHE-PSK-NULL-SHA               DHEPSK     None       None        TLS_DHE_PSK_WITH_NULL_SHA                         
 x2c     PSK-NULL-SHA                   PSK        None       None        TLS_PSK_WITH_NULL_SHA                             
 x2b     EXP-KRB5-RC4-MD5               KRB5       RC4        40,export   TLS_KRB5_EXPORT_WITH_RC4_40_MD5                   
 x2a     EXP-KRB5-RC2-CBC-MD5           KRB5       RC2        40,export   TLS_KRB5_EXPORT_WITH_RC2_CBC_40_MD5               
 x29     EXP-KRB5-DES-CBC-MD5           KRB5       DES        40,export   TLS_KRB5_EXPORT_WITH_DES_CBC_40_MD5               
 x28     EXP-KRB5-RC4-SHA               KRB5       RC4        40,export   TLS_KRB5_EXPORT_WITH_RC4_40_SHA                   
 x27     EXP-KRB5-RC2-CBC-SHA           KRB5       RC2        40,export   TLS_KRB5_EXPORT_WITH_RC2_CBC_40_SHA               
 x26     EXP-KRB5-DES-CBC-SHA           KRB5       DES        40,export   TLS_KRB5_EXPORT_WITH_DES_CBC_40_SHA               
 x25     KRB5-IDEA-CBC-MD5              KRB5       IDEA       128         TLS_KRB5_WITH_IDEA_CBC_MD5                        
 x24     KRB5-RC4-MD5                   KRB5       RC4        128         TLS_KRB5_WITH_RC4_128_MD5                         
 x23     KRB5-DES-CBC3-MD5              KRB5       3DES       168         TLS_KRB5_WITH_3DES_EDE_CBC_MD5                    
 x22     KRB5-DES-CBC-MD5               KRB5       DES        56          TLS_KRB5_WITH_DES_CBC_MD5                         
 x21     KRB5-IDEA-CBC-SHA              KRB5       IDEA       128         TLS_KRB5_WITH_IDEA_CBC_SHA                        
 x20     KRB5-RC4-SHA                   KRB5       RC4        128         TLS_KRB5_WITH_RC4_128_SHA                         
 x1f     KRB5-DES-CBC3-SHA              KRB5       3DES       168         TLS_KRB5_WITH_3DES_EDE_CBC_SHA                    
 x1e     KRB5-DES-CBC-SHA               KRB5       DES        56          TLS_KRB5_WITH_DES_CBC_SHA                         
 x1b     ADH-DES-CBC3-SHA               DH         3DES       168         TLS_DH_anon_WITH_3DES_EDE_CBC_SHA                 
 x1a     ADH-DES-CBC-SHA                DH         DES        56          TLS_DH_anon_WITH_DES_CBC_SHA                      
 x19     EXP-ADH-DES-CBC-SHA            DH(512)    DES        40,export   TLS_DH_anon_EXPORT_WITH_DES40_CBC_SHA             
 x18     ADH-RC4-MD5                    DH         RC4        128         TLS_DH_anon_WITH_RC4_128_MD5                      
 x17     EXP-ADH-RC4-MD5                DH(512)    RC4        40,export   TLS_DH_anon_EXPORT_WITH_RC4_40_MD5                
 x16     EDH-RSA-DES-CBC3-SHA           DH         3DES       168         TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA                 
 x16     DHE-RSA-DES-CBC3-SHA           DH         3DES       168         TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA                 
 x15     EDH-RSA-DES-CBC-SHA            DH         DES        56          TLS_DHE_RSA_WITH_DES_CBC_SHA                      
 x14     EXP-EDH-RSA-DES-CBC-SHA        DH(512)    DES        40,export   TLS_DHE_RSA_EXPORT_WITH_DES40_CBC_SHA             
 x13     EDH-DSS-DES-CBC3-SHA           DH         3DES       168         TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA                 
 x13     DHE-DSS-DES-CBC3-SHA           DH         3DES       168         TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA                 
 x12     EDH-DSS-DES-CBC-SHA            DH         DES        56          TLS_DHE_DSS_WITH_DES_CBC_SHA                      
 x11     EXP-EDH-DSS-DES-CBC-SHA        DH(512)    DES        40,export   TLS_DHE_DSS_EXPORT_WITH_DES40_CBC_SHA             
 x10     DH-RSA-DES-CBC3-SHA            DH/RSA     3DES       168         TLS_DH_RSA_WITH_3DES_EDE_CBC_SHA                  
 x0f     DH-RSA-DES-CBC-SHA             DH/RSA     DES        56          TLS_DH_RSA_WITH_DES_CBC_SHA                       
 x0e     EXP-DH-RSA-DES-CBC-SHA         DH/RSA     DES        40,export   TLS_DH_RSA_EXPORT_WITH_DES40_CBC_SHA              
 x0d     DH-DSS-DES-CBC3-SHA            DH/DSS     3DES       168         TLS_DH_DSS_WITH_3DES_EDE_CBC_SHA                  
 x0c     DH-DSS-DES-CBC-SHA             DH/DSS     DES        56          TLS_DH_DSS_WITH_DES_CBC_SHA                       
 x0b     EXP-DH-DSS-DES-CBC-SHA         DH/DSS     DES        40,export   TLS_DH_DSS_EXPORT_WITH_DES40_CBC_SHA              
 x0a     DES-CBC3-SHA                   RSA        3DES       168         TLS_RSA_WITH_3DES_EDE_CBC_SHA                     
 x09     DES-CBC-SHA                    RSA        DES        56          TLS_RSA_WITH_DES_CBC_SHA                          
 x08     EXP-DES-CBC-SHA                RSA(512)   DES        40,export   TLS_RSA_EXPORT_WITH_DES40_CBC_SHA                 
 x080080 RC4-64-MD5                     RSA        RC4        64          SSL_CK_RC4_64_WITH_MD5                            
 x07     IDEA-CBC-SHA                   RSA        IDEA       128         TLS_RSA_WITH_IDEA_CBC_SHA                         
 x0700c0 DES-CBC3-MD5                   RSA        3DES       168         SSL_CK_DES_192_EDE3_CBC_WITH_MD5                  
 x06     EXP-RC2-CBC-MD5                RSA(512)   RC2        40,export   TLS_RSA_EXPORT_WITH_RC2_CBC_40_MD5                
 x060040 DES-CBC-MD5                    RSA        DES        56          SSL_CK_DES_64_CBC_WITH_MD5                        
 x05     RC4-SHA                        RSA        RC4        128         TLS_RSA_WITH_RC4_128_SHA                          
 x050080 IDEA-CBC-MD5                   RSA        IDEA       128         SSL_CK_IDEA_128_CBC_WITH_MD5                      
 x04     RC4-MD5                        RSA        RC4        128         TLS_RSA_WITH_RC4_128_MD5                          
 x040080 EXP-RC2-CBC-MD5                RSA(512)   RC2        40,export   SSL_CK_RC2_128_CBC_EXPORT40_WITH_MD5              
 x03     EXP-RC4-MD5                    RSA(512)   RC4        40,export   TLS_RSA_EXPORT_WITH_RC4_40_MD5                    
 x030080 RC2-CBC-MD5                    RSA        RC2        128         SSL_CK_RC2_128_CBC_WITH_MD5                       
 x02     NULL-SHA                       RSA        None       None        TLS_RSA_WITH_NULL_SHA                             
 x020080 EXP-RC4-MD5                    RSA(512)   RC4        40,export   SSL_CK_RC4_128_EXPORT40_WITH_MD5                  
 x01     NULL-MD5                       RSA        None       None        TLS_RSA_WITH_NULL_MD5                             
 x010080 RC4-MD5                        RSA        RC4        128         SSL_CK_RC4_128_WITH_MD5                           
 x00     NULL-MD5                       RSA(512)   None       None,export TLS_NULL_WITH_NULL_NULL                           
